OID_,CID,name,POINT_X,POINT_Y,OID1
1957,67,ltldk1957,-68.245846473999961,44.176427451000052,
1958,67,ltldk1958,-68.243950618999975,44.176337203000060,
1959,67,ltldk1959,-68.247269944999971,44.175472748000061,
1960,67,ltldk1960,-68.243281464999939,44.175017805000039,
1961,67,ltldk1961,-68.245533605999981,44.172529697000073,
1962,67,ltldk1962,-68.247556757999973,44.172887184000047,
1963,67,ltldk1963,-68.242880161999949,44.172160979000068,
1964,67,ltldk1964,-68.245717335999984,44.172587915000065,
1965,67,ltldk1965,-68.243718069999943,44.176466416000039,
1966,67,ltldk1966,-68.246752306999952,44.172842978000062,
1967,67,ltldk1967,-68.244403140999964,44.171212009000044,
1968,67,ltldk1968,-68.243750200999955,44.175522883000042,
1969,67,ltldk1969,-68.244512957999973,44.170620916000075,
1970,67,ltldk1970,-68.240077706999955,44.174098911000044,
1971,67,ltldk1971,-68.247443444999988,44.174894179000034,
1972,67,ltldk1972,-68.244684583999970,44.176742738000030,
1973,67,ltldk1973,-68.241566400999943,44.175180365000074,
1974,67,ltldk1974,-68.243897455999956,44.174006771000052,
1975,67,ltldk1975,-68.246012655999948,44.173032598000077,
1976,67,ltldk1976,-68.245218084999976,44.176545603000079,
1977,67,ltldk1977,-68.244566852999981,44.175812241000074,
1978,67,ltldk1978,-68.244369235999955,44.175241149000044,
1979,67,ltldk1979,-68.248595198999965,44.175620411000068,
1980,67,ltldk1980,-68.242214805999936,44.174374737000051,
1981,67,ltldk1981,-68.247451584999965,44.174429034000070,
1982,67,ltldk1982,-68.245215618999964,44.175251108000055,
1983,67,ltldk1983,-68.242634761999966,44.172339770000065,
1984,67,ltldk1984,-68.243958075999956,44.174949542000036,
1985,67,ltldk1985,-68.248929627999985,44.175074428000073,
1986,67,ltldk1986,-68.242866398999979,44.175650318000066,
1987,67,ltldk1987,-68.243067917999952,44.174377770000035,
1988,67,ltldk1988,-68.243559179999977,44.174268500000039,
1989,67,ltldk1989,-68.247421426999949,44.174709473000064,
1990,67,ltldk1990,-68.246588842999984,44.176195483000072,
1991,67,ltldk1991,-68.245133304999968,44.175213233000079,
1992,67,ltldk1992,-68.244774483999947,44.173492271000043,
1993,67,ltldk1993,-68.247292651999942,44.173395291000077,
1994,67,ltldk1994,-68.244655523999938,44.171043439000073,
1995,67,ltldk1995,-68.242413404999979,44.171840003000057,
1996,67,ltldk1996,-68.247801971999934,44.173383701000034,
1997,67,ltldk1997,-68.244134750999933,44.174091715000031,
1998,67,ltldk1998,-68.245851378999987,44.173622732000069,
1999,67,ltldk1999,-68.242917796999961,44.175295285000061,
2000,67,ltldk2000,-68.242792347999966,44.176489490000051,
2001,67,ltldk2001,-68.241584835999959,44.175892163000071,
2002,67,ltldk2002,-68.245968745999960,44.171935226000073,
2003,67,ltldk2003,-68.244730933999961,44.171202871000048,
2004,67,ltldk2004,-68.242228713999964,44.176448276000031,
2005,67,ltldk2005,-68.243591066999954,44.175806389000059,
2006,67,ltldk2006,-68.245768323999982,44.176294252000048,
2007,67,ltldk2007,-68.243018005999943,44.176203981000072,
2008,67,ltldk2008,-68.244193868999957,44.172989228000063,
2009,67,ltldk2009,-68.244027003999975,44.172816940000075,
2010,67,ltldk2010,-68.244252226999947,44.170797403000051,
2011,67,ltldk2011,-68.243011700999944,44.173114757000064,
2012,67,ltldk2012,-68.245943533999935,44.173224946000062,
2013,67,ltldk2013,-68.242479060999983,44.173538147000045,
2014,67,ltldk2014,-68.242959569999982,44.172588448000056,
2015,67,ltldk2015,-68.240510676999975,44.174642873000039,
2016,67,ltldk2016,-68.243390455999986,44.171997745000056,
2017,67,ltldk2017,-68.243621185999984,44.174843068000030,
2018,67,ltldk2018,-68.240428841999972,44.174965881000048,
2019,67,ltldk2019,-68.244654524999987,44.175328240000056,
2020,67,ltldk2020,-68.241321485999947,44.176126647000046,
2021,67,ltldk2021,-68.242489758999966,44.172029959000042,
2022,67,ltldk2022,-68.243593994999969,44.174925504000043,
2023,67,ltldk2023,-68.246191739999972,44.176642563000030,
2024,67,ltldk2024,-68.241931716999943,44.176532161000068,
2025,67,ltldk2025,-68.244671065999967,44.173987756000031,
2026,67,ltldk2026,-68.245920065999940,44.172035191000077,
2027,67,ltldk2027,-68.245576228999937,44.174759464000033,
2028,67,ltldk2028,-68.247560531999966,44.174513329000035,
2029,67,ltldk2029,-68.243916091999949,44.176112201000080,
2030,67,ltldk2030,-68.243143534999945,44.175112791000060,
2031,67,ltldk2031,-68.244030152999983,44.176159615000074,
2032,67,ltldk2032,-68.245116490999976,44.171998347000056,
2033,67,ltldk2033,-68.243592649999982,44.175151269000025,
2034,67,ltldk2034,-68.246457079999971,44.173852823000061,
2035,67,ltldk2035,-68.246501538999951,44.174148510000066,
2036,67,ltldk2036,-68.247702218999962,44.174041936000037,
2037,67,ltldk2037,-68.244659756999965,44.175415703000056,
2038,67,ltldk2038,-68.246626666999987,44.173391234000064,
2039,67,ltldk2039,-68.240039546999981,44.174171313000045,
2040,67,ltldk2040,-68.245829687999958,44.174281698000073,
2041,67,ltldk2041,-68.246842212999979,44.173216772000046,
2042,67,ltldk2042,-68.245850076999943,44.176235746000032,
2043,67,ltldk2043,-68.247493525999971,44.175219592000076,
2044,67,ltldk2044,-68.246101652999982,44.174794651000070,
2045,67,ltldk2045,-68.244388472999958,44.172352946000046,
2046,67,ltldk2046,-68.248121265999941,44.176161764000028,
2047,67,ltldk2047,-68.246189373999982,44.174808380000059,
2048,67,ltldk2048,-68.240609926999980,44.174044843000047,
2049,67,ltldk2049,-68.246506968999938,44.173659194000038,
2050,67,ltldk2050,-68.245019056999979,44.170844202000069,
2051,67,ltldk2051,-68.244403851999948,44.176001736000046,
2052,67,ltldk2052,-68.248087461999944,44.174412622000034,
2053,67,ltldk2053,-68.243515772999956,44.172878782000055,
2054,67,ltldk2054,-68.242710021999983,44.175395052000056,
2055,67,ltldk2055,-68.245387639999933,44.174725383000066,
2056,67,ltldk2056,-68.241969286999961,44.174953105000043,
2057,67,ltldk2057,-68.241023610999946,44.175505649000058,
2058,67,ltldk2058,-68.244949835999932,44.171491426000046,
2059,67,ltldk2059,-68.246353258999989,44.176511347000030,
2060,67,ltldk2060,-68.246338105999939,44.174232760000052,
2061,67,ltldk2061,-68.241333692999945,44.173228227000038,
2062,67,ltldk2062,-68.243590615999949,44.176702530000057,
2063,67,ltldk2063,-68.245560961999956,44.171561001000043,
2064,67,ltldk2064,-68.245349187999977,44.172112280000078,
2065,67,ltldk2065,-68.244404612999972,44.174812035000059,
2066,67,ltldk2066,-68.248735638999960,44.175201409000067,
2067,67,ltldk2067,-68.240623094999933,44.174682699000073,
2068,67,ltldk2068,-68.244692754999960,44.174986927000077,
2069,67,ltldk2069,-68.244080343999940,44.173735536000038,
2070,67,ltldk2070,-68.247270455999967,44.175804228000061,
2071,67,ltldk2071,-68.245604125999932,44.174677427000063,
2072,67,ltldk2072,-68.245777962999966,44.174569927000050,
2073,67,ltldk2073,-68.244200969999952,44.171553025000037,
2074,67,ltldk2074,-68.247095533999982,44.174232440000026,
2075,67,ltldk2075,-68.241087584999946,44.174128629000052,
2076,67,ltldk2076,-68.243898826999953,44.172165030000031,
2077,67,ltldk2077,-68.246776960999966,44.172474836000049,
2078,67,ltldk2078,-68.243967556999962,44.172527575000061,
2079,67,ltldk2079,-68.247474876999945,44.172968471000047,
2080,67,ltldk2080,-68.243641437999941,44.173197886000025,
2081,67,ltldk2081,-68.247535008999932,44.174851577000027,
2082,67,ltldk2082,-68.244515875999980,44.174203005000038,
2083,67,ltldk2083,-68.246241429999941,44.174387517000071,
2084,67,ltldk2084,-68.244111762999978,44.172363544000063,
2085,67,ltldk2085,-68.248658943999942,44.175109683000073,
2086,67,ltldk2086,-68.245757123999965,44.176427080000053,
2087,67,ltldk2087,-68.244441626999958,44.170785518000059,
2088,67,ltldk2088,-68.244897969999954,44.176403599000025,
2089,67,ltldk2089,-68.242107743999952,44.175560106000034,
2090,67,ltldk2090,-68.245201000999941,44.172616907000076,
2091,67,ltldk2091,-68.241727550999940,44.174390710000068,
2092,67,ltldk2092,-68.245991499999946,44.173605126000041,
2093,67,ltldk2093,-68.242192921999958,44.174161181000045,
2094,67,ltldk2094,-68.241887703999964,44.173607427000036,
2095,67,ltldk2095,-68.242867508999950,44.172838485000057,
2096,67,ltldk2096,-68.246920611999940,44.172262853000063,
2097,67,ltldk2097,-68.245114121999961,44.176044757000057,
2098,67,ltldk2098,-68.241759828999989,44.175642530000061,
2099,67,ltldk2099,-68.242279728999961,44.174463563000074,
2100,67,ltldk2100,-68.240792107999937,44.173323844000038,
2101,67,ltldk2101,-68.247666069999980,44.174195924000060,
2102,67,ltldk2102,-68.242786030999980,44.171824892000075,
2103,67,ltldk2103,-68.242356448999942,44.176098043000081,
2104,67,ltldk2104,-68.245711308999944,44.171510182000077,
2105,67,ltldk2105,-68.245171305999975,44.176156129000049,
2106,67,ltldk2106,-68.244756470999960,44.173004940000055,
2107,67,ltldk2107,-68.243135091999989,44.176201363000075,
2108,67,ltldk2108,-68.245218441999953,44.170969527000068,
2109,67,ltldk2109,-68.243816838999976,44.173558405000051,
2110,67,ltldk2110,-68.248319180999943,44.175199024000051,
2111,67,ltldk2111,-68.247085745999982,44.174654026000042,
2112,67,ltldk2112,-68.242930015999946,44.174772321000034,
2113,67,ltldk2113,-68.243222892999938,44.174172667000050,
2114,67,ltldk2114,-68.244620691999955,44.172237437000035,
2115,67,ltldk2115,-68.244592741999952,44.174173620000033,
2116,67,ltldk2116,-68.243321183999967,44.173058125000068,
2117,67,ltldk2117,-68.244449849999967,44.175042009000038,
2118,67,ltldk2118,-68.243508369999972,44.171682766000060,
2119,67,ltldk2119,-68.246257604999983,44.172695097000030,
2120,67,ltldk2120,-68.246362523999949,44.176226944000064,
2121,67,ltldk2121,-68.242107263999969,44.172214133000068,
2122,67,ltldk2122,-68.246664282999973,44.173278116000063,
2123,67,ltldk2123,-68.245091911999964,44.170481491000032,
2124,67,ltldk2124,-68.247988865999957,44.175759035000056,
2125,67,ltldk2125,-68.244053943999972,44.172097353000026,
2126,67,ltldk2126,-68.247072335999974,44.174550088000046,
2127,67,ltldk2127,-68.244411703999958,44.175823319000074,
2128,67,ltldk2128,-68.245516421999980,44.172060463000037,
2129,67,ltldk2129,-68.242120350999983,44.173516743000050,
2130,67,ltldk2130,-68.242565329999934,44.176635449000059,
2131,67,ltldk2131,-68.246221981999952,44.172193745000072,
2132,67,ltldk2132,-68.245749676999935,44.176132641000038,
2133,67,ltldk2133,-68.242619029999958,44.176166593000062,
2134,67,ltldk2134,-68.240695342999970,44.174018021000052,
2135,67,ltldk2135,-68.247595867999962,44.174044729000059,
2136,67,ltldk2136,-68.245766234999962,44.175453983000068,
2137,67,ltldk2137,-68.245151364999970,44.174495811000043,
2138,67,ltldk2138,-68.243083728999977,44.172310107000044,
2139,67,ltldk2139,-68.244334149999986,44.172073483000077,
2140,67,ltldk2140,-68.245258154999988,44.171261262000030,
2141,67,ltldk2141,-68.243979332999970,44.172968942000068,
2142,67,ltldk2142,-68.242859756999962,44.176094079000052,
2143,67,ltldk2143,-68.246016012999974,44.176555403000066,
2144,67,ltldk2144,-68.247313717999987,44.175636125000040,
2145,67,ltldk2145,-68.247110418999966,44.173069370000064,
2146,67,ltldk2146,-68.246412767999971,44.175595218000069,
2147,67,ltldk2147,-68.247755639999980,44.174735558000066,
2148,67,ltldk2148,-68.247989854999958,44.172652312000025,
2149,67,ltldk2149,-68.245302342999935,44.174819482000032,
2150,67,ltldk2150,-68.244137678999948,44.174983985000040,
2151,67,ltldk2151,-68.244905454999980,44.171276715000033,
2152,67,ltldk2152,-68.244369673999984,44.171732447000068,
2153,67,ltldk2153,-68.242622945999983,44.172203010000032,
2154,67,ltldk2154,-68.243029254999954,44.173585104000040,
2155,67,ltldk2155,-68.242440846999955,44.175981779000040,
2156,67,ltldk2156,-68.241681665999977,44.174304856000049,
2157,67,ltldk2157,-68.241130623999936,44.173331013000052,
2158,67,ltldk2158,-68.242757994999977,44.173152283000036,
2159,67,ltldk2159,-68.242163033999987,44.174647680000078,
2160,67,ltldk2160,-68.242020173999947,44.176614645000029,
2161,67,ltldk2161,-68.241226091999977,44.173280050000074,
2162,67,ltldk2162,-68.248777592999943,44.176111564000053,
2163,67,ltldk2163,-68.245750003999945,44.170801296000036,
2164,67,ltldk2164,-68.245502356999964,44.174558664000074,
2165,67,ltldk2165,-68.247072297999978,44.172529535000081,
2166,67,ltldk2166,-68.244896182999980,44.173478715000044,
2167,67,ltldk2167,-68.242937847999940,44.175448786000061,
2168,67,ltldk2168,-68.242008780999981,44.173680584000067,
2169,67,ltldk2169,-68.248235167999951,44.175367309000080,
2170,67,ltldk2170,-68.246783670999946,44.175208021000060,
2171,67,ltldk2171,-68.242189731999986,44.175192455000058,
2172,67,ltldk2172,-68.245313204999945,44.175611059000062,
2173,67,ltldk2173,-68.248814658999947,44.176030754000067,
2174,67,ltldk2174,-68.244550143999959,44.172380824000072,
2175,67,ltldk2175,-68.244579939999937,44.174792467000032,
2176,67,ltldk2176,-68.247646036999981,44.175247800000079,
2177,67,ltldk2177,-68.241045548999978,44.173471231000065,
2178,67,ltldk2178,-68.247937003999937,44.172577684000032,
2179,67,ltldk2179,-68.248107275999985,44.172688058000062,
2180,67,ltldk2180,-68.246673065999971,44.173076700000081,
2181,67,ltldk2181,-68.248433739999939,44.175030954000079,
2182,67,ltldk2182,-68.245576783999979,44.175482215000045,
2183,67,ltldk2183,-68.245163081999976,44.172534577000079,
2184,67,ltldk2184,-68.247935683999970,44.173784948000048,
2185,67,ltldk2185,-68.241793116999986,44.176509691000035,
2186,67,ltldk2186,-68.240774405999957,44.175121143000069,
2187,67,ltldk2187,-68.245703541999944,44.176517413000056,
2188,67,ltldk2188,-68.241768041999933,44.173529028000075,
2189,67,ltldk2189,-68.244431026999962,44.175547119000043,
2190,67,ltldk2190,-68.248001808999959,44.174221408000051,
2191,67,ltldk2191,-68.245104577999939,44.176417797000056,
2192,67,ltldk2192,-68.242986249999944,44.173393291000025,
2193,67,ltldk2193,-68.245483500999967,44.176515451000057,
2194,67,ltldk2194,-68.246828236999988,44.176567013000067,
2195,67,ltldk2195,-68.243347239999935,44.172678091000080,
2196,67,ltldk2196,-68.243093116999944,44.175699659000031,
2197,67,ltldk2197,-68.243387309999946,44.172561166000037,
2198,67,ltldk2198,-68.248060008999971,44.173639117000050,
2199,67,ltldk2199,-68.245435940999982,44.175478581000050,
2200,67,ltldk2200,-68.244430864999970,44.171978145000026,
2201,67,ltldk2201,-68.243601919999946,44.171816878000072,
2202,67,ltldk2202,-68.243621068999971,44.172935830000029,
2203,67,ltldk2203,-68.245295761999955,44.176356587000043,
2204,67,ltldk2204,-68.242125663999957,44.172581835000074,
2205,67,ltldk2205,-68.241780760999973,44.172928982000030,
2206,67,ltldk2206,-68.245821690999946,44.171879619000038,
2207,67,ltldk2207,-68.246097596999959,44.172546315000034,
2208,67,ltldk2208,-68.247368802999972,44.172874532000037,
2209,67,ltldk2209,-68.245009202999938,44.174262629000054,
2210,67,ltldk2210,-68.246651116999942,44.172746335000056,
2211,67,ltldk2211,-68.242018917999985,44.173068683000054,
2212,67,ltldk2212,-68.247521232999986,44.173417144000041,
2213,67,ltldk2213,-68.244341825999982,44.174387522000075,
2214,67,ltldk2214,-68.248106206999978,44.175986932000058,
2215,67,ltldk2215,-68.245104933999983,44.171224199000051,
2216,67,ltldk2216,-68.246180718999938,44.175191229000063,
2217,67,ltldk2217,-68.246451398999966,44.175924877000057,
2218,67,ltldk2218,-68.245437252999977,44.173367110000072,
2219,67,ltldk2219,-68.248140051999940,44.174777006000056,
2220,67,ltldk2220,-68.242595954999956,44.176245343000062,
2221,67,ltldk2221,-68.241348326999969,44.175352499000041,
2222,67,ltldk2222,-68.244876388999955,44.171852998000077,
2223,67,ltldk2223,-68.248955558999967,44.175969946000066,
2224,67,ltldk2224,-68.243157808999968,44.174648068000067,
2225,67,ltldk2225,-68.243780205999940,44.173365235000063,
2226,67,ltldk2226,-68.244583277999936,44.174019101000056,
2227,67,ltldk2227,-68.247321709999937,44.172494473000029,
2228,67,ltldk2228,-68.242035283999940,44.173432476000073,
2229,67,ltldk2229,-68.243985451999947,44.171437095000044,
2230,67,ltldk2230,-68.243089638999948,44.173648138000033,
2231,67,ltldk2231,-68.245617846999949,44.173710424000035,
2232,67,ltldk2232,-68.240756908999970,44.174357784000051,
2233,67,ltldk2233,-68.244990701999939,44.171780747000071,
2234,67,ltldk2234,-68.248164686999985,44.176430783000058,
2235,67,ltldk2235,-68.247118485999977,44.173796960000061,
2236,67,ltldk2236,-68.247846871999968,44.176322719000041,
2237,67,ltldk2237,-68.246312802999967,44.175610638000080,
2238,67,ltldk2238,-68.242360268999960,44.175470106000034,
2239,67,ltldk2239,-68.248238549999940,44.175610257000073,
2240,67,ltldk2240,-68.244651598999951,44.172094267000034,
2241,67,ltldk2241,-68.243930046999935,44.173253399000032,
2242,67,ltldk2242,-68.247942541999976,44.175850088000061,
2243,67,ltldk2243,-68.241848812999933,44.173715292000054,
2244,67,ltldk2244,-68.242753537999988,44.176579824000044,
2245,67,ltldk2245,-68.242207249999979,44.173649390000037,
2246,67,ltldk2246,-68.248064692999947,44.172558113000036,
2247,67,ltldk2247,-68.240457620999962,44.174082670000075,
2248,67,ltldk2248,-68.244207989999950,44.175804816000038,
2249,67,ltldk2249,-68.243987187999949,44.174548111000036,
2250,67,ltldk2250,-68.245623066999940,44.171643854000081,
2251,67,ltldk2251,-68.242714125999953,44.176898357000027,
2252,67,ltldk2252,-68.244809372999953,44.171612973000038,
2253,67,ltldk2253,-68.245967977999953,44.176289178000047,
2254,67,ltldk2254,-68.246760971999947,44.175681446000056,
2255,67,ltldk2255,-68.244343791999938,44.170978246000061,
2256,67,ltldk2256,-68.242638755999963,44.176780682000071,
2257,67,ltldk2257,-68.246399352999958,44.176600691000033,
2258,67,ltldk2258,-68.248273743999960,44.176429700000028,
2259,67,ltldk2259,-68.245435027999974,44.171337529000027,
2260,67,ltldk2260,-68.245579609999936,44.172752521000064,
2261,67,ltldk2261,-68.241636196999934,44.173110440000073,
2262,67,ltldk2262,-68.242287278999981,44.173256159000061,
2263,67,ltldk2263,-68.241364665999981,44.172867568000072,
2264,67,ltldk2264,-68.244221261999940,44.171092453000028,
2265,67,ltldk2265,-68.240632240999958,44.175516451000078,
2266,67,ltldk2266,-68.242533983999976,44.175146436000034,
2267,67,ltldk2267,-68.244621120999966,44.171266597000056,
2268,67,ltldk2268,-68.243895366999936,44.175180801000067,
2269,67,ltldk2269,-68.243855690999965,44.173844610000060,
2270,67,ltldk2270,-68.242792466999958,44.171686189000070,
2271,67,ltldk2271,-68.243773328999964,44.174304961000075,
2272,67,ltldk2272,-68.244528594999963,44.173402146000058,
2273,67,ltldk2273,-68.243306701999984,44.173896505000073,
2274,67,ltldk2274,-68.245634066999969,44.172114264000072,
2275,67,ltldk2275,-68.241584386999932,44.176557213000081,
2276,67,ltldk2276,-68.245866064999973,44.175935580000044,
2277,67,ltldk2277,-68.246128209999938,44.174343084000043,
2278,67,ltldk2278,-68.245273670999950,44.171410774000037,
2279,67,ltldk2279,-68.246188191999977,44.173350250000055,
2280,67,ltldk2280,-68.240825256999983,44.175444106000043,
2281,67,ltldk2281,-68.240919132999977,44.173765941000056,
2282,67,ltldk2282,-68.244542127999978,44.172712738000030,
2283,67,ltldk2283,-68.241888252999956,44.176159330000075,
2284,67,ltldk2284,-68.244910066999978,44.173358523000047,
2285,67,ltldk2285,-68.245821875999980,44.173836152000035,
2286,67,ltldk2286,-68.244455450999965,44.176180921000025,
2287,67,ltldk2287,-68.242544096999950,44.172777598000039,
2288,67,ltldk2288,-68.242233201999966,44.175278248000041,
2289,67,ltldk2289,-68.247322327999939,44.174260554000057,
2290,67,ltldk2290,-68.240831269999944,44.173988587000053,
2291,67,ltldk2291,-68.244089422999934,44.175507495000033,
2292,67,ltldk2292,-68.244636057999969,44.172925403000079,
2293,67,ltldk2293,-68.244048208999970,44.175345925000045,
2294,67,ltldk2294,-68.246287559999985,44.174472828000034,
2295,67,ltldk2295,-68.247757944999933,44.172852893000027,
2296,67,ltldk2296,-68.244153505999975,44.172153609000077,
2297,67,ltldk2297,-68.245785069999954,44.172270778000041,
2298,67,ltldk2298,-68.241661335999936,44.176282551000043,
2299,67,ltldk2299,-68.245994632999953,44.175518388000057,
2300,67,ltldk2300,-68.245951498999943,44.176720367000030,
2301,67,ltldk2301,-68.245301693999977,44.171142376000034,
2302,67,ltldk2302,-68.241105427999969,44.175004318000049,
2303,67,ltldk2303,-68.243816763999973,44.176168503000042,
2304,67,ltldk2304,-68.246643872999982,44.175500451000062,
2305,67,ltldk2305,-68.248438323999949,44.175686004000056,
2306,67,ltldk2306,-68.243452416999958,44.175972757000068,
2307,67,ltldk2307,-68.243871227999932,44.172860181000033,
2308,67,ltldk2308,-68.245428619999984,44.173206349000054,
2309,67,ltldk2309,-68.245596541999987,44.174292140000034,
2310,67,ltldk2310,-68.241760836999958,44.173095847000070,
2311,67,ltldk2311,-68.240531064999971,44.174817123000025,
2312,67,ltldk2312,-68.242944975999933,44.173015669000051,
2313,67,ltldk2313,-68.247595396999941,44.174675496000077,
2314,67,ltldk2314,-68.243830653999964,44.174820472000079,
2315,67,ltldk2315,-68.244076861999986,44.176658761000056,
2316,67,ltldk2316,-68.242697164999981,44.175858337000079,
2317,67,ltldk2317,-68.242630368999983,44.175178447000064,
2318,67,ltldk2318,-68.247889779999980,44.175269593000053,
2319,67,ltldk2319,-68.241381456999989,44.175049140000056,
2320,67,ltldk2320,-68.241501724999978,44.176258834000066,
2321,67,ltldk2321,-68.240977656999974,44.174554863000026,
2322,67,ltldk2322,-68.246581698999933,44.176483701000052,
2323,67,ltldk2323,-68.240736711999944,44.173558708000030,
2324,67,ltldk2324,-68.242102625999962,44.175278775000038,
2325,67,ltldk2325,-68.248598921999985,44.175029104000032,
2326,67,ltldk2326,-68.246057592999932,44.174188320000042,
2327,67,ltldk2327,-68.240987192999967,44.174815755000054,
2328,67,ltldk2328,-68.245148468999957,44.172454627000036,
2329,67,ltldk2329,-68.246543345999953,44.174872855000046,
2330,67,ltldk2330,-68.242341885999963,44.175257889000079,
2331,67,ltldk2331,-68.243710057999976,44.174018365000052,
2332,67,ltldk2332,-68.242776234999951,44.175261870000043,
2333,67,ltldk2333,-68.242962350999960,44.175890180000067,
2334,67,ltldk2334,-68.243584073999955,44.173342863000073,
2335,67,ltldk2335,-68.241273834999959,44.175937120000071,
2336,67,ltldk2336,-68.245464197999979,44.171548404000077,
2337,67,ltldk2337,-68.242697253999950,44.174652195000078,
2338,67,ltldk2338,-68.244928726999945,44.172250339000072,
2339,67,ltldk2339,-68.243991165999944,44.173752607000040,
2340,67,ltldk2340,-68.241408041999932,44.173401577000050,
2341,67,ltldk2341,-68.248338693999983,44.175824928000054,
2342,67,ltldk2342,-68.245661739999946,44.173410959000080,
2343,67,ltldk2343,-68.244163267999966,44.173521096000059,
2344,67,ltldk2344,-68.242577123999979,44.172399227000028,
2345,67,ltldk2345,-68.240033140999969,44.175030535000076,
2346,67,ltldk2346,-68.247085120999941,44.176598414000068,
2347,67,ltldk2347,-68.243297059999975,44.174671271000079,
2348,67,ltldk2348,-68.242325663999964,44.172032999000066,
2349,67,ltldk2349,-68.244637624999939,44.174577241000065,
2350,67,ltldk2350,-68.247770021999941,44.172504138000079,
2351,67,ltldk2351,-68.244152909999968,44.172269207000056,
2352,67,ltldk2352,-68.243831039999975,44.175753921000080,
2353,67,ltldk2353,-68.247733778999986,44.175823425000033,
2354,67,ltldk2354,-68.244318844999952,44.173915832000034,
2355,67,ltldk2355,-68.245502254999963,44.176040804000081,
2356,67,ltldk2356,-68.242790810999963,44.173922247000064,
2357,67,ltldk2357,-68.242793999999947,44.173474390000081,
2358,67,ltldk2358,-68.244230563999963,44.173347007000075,
2359,67,ltldk2359,-68.248225262999938,44.174745675000054,
2360,67,ltldk2360,-68.244567568999969,44.173124322000035,
2361,67,ltldk2361,-68.246958869999958,44.172164418000079,
2362,67,ltldk2362,-68.239994710999952,44.174520026000039,
2363,67,ltldk2363,-68.246880057999988,44.175293067000041,
2364,67,ltldk2364,-68.245314286999985,44.173121504000051,
2365,67,ltldk2365,-68.240413905999958,44.174298698000030,
2366,67,ltldk2366,-68.241447854999933,44.175429558000076,
2367,67,ltldk2367,-68.241214058999958,44.172980394000035,
2368,67,ltldk2368,-68.241533943999968,44.174241203000065,
2369,67,ltldk2369,-68.245045110999968,44.170984549000025,
2370,67,ltldk2370,-68.242341464999981,44.174026251000043,
2371,67,ltldk2371,-68.241984614999978,44.172993623000025,
2372,67,ltldk2372,-68.244038150999984,44.174464922000027,
2373,67,ltldk2373,-68.244504659999961,44.171368903000030,
2374,67,ltldk2374,-68.243593587999953,44.175262881000037,
2375,67,ltldk2375,-68.243466964999982,44.172991701000058,
2376,67,ltldk2376,-68.244608983999967,44.176173737000056,
2377,67,ltldk2377,-68.244645553999987,44.173679129000050,
2378,67,ltldk2378,-68.246157307999965,44.172429207000050,
2379,67,ltldk2379,-68.243815153999947,44.173129976000041,
2380,67,ltldk2380,-68.246061554999983,44.173230815000068,
2381,67,ltldk2381,-68.241283318999933,44.174095179000062,
2382,67,ltldk2382,-68.245603369999969,44.175254169000027,
2383,67,ltldk2383,-68.244313769999962,44.175749634000056,
2384,67,ltldk2384,-68.240991015999953,44.174187175000043,
2385,67,ltldk2385,-68.240907458999970,44.174779848000071,
2386,67,ltldk2386,-68.246519147999948,44.172201383000072,
2387,67,ltldk2387,-68.244813439999973,44.172600021000051,
2388,67,ltldk2388,-68.241692732999979,44.172706883000046,
2389,67,ltldk2389,-68.245884763999982,44.175662375000059,
2390,67,ltldk2390,-68.247277241999939,44.172599052000066,
2391,67,ltldk2391,-68.244373303999964,44.173832542000071,
2392,67,ltldk2392,-68.244057391999945,44.174946911000063,
2393,67,ltldk2393,-68.245719605999966,44.176749069000039,
2394,67,ltldk2394,-68.246003584999983,44.173501937000026,
2395,67,ltldk2395,-68.243208862999950,44.171784204000062,
2396,67,ltldk2396,-68.245113349999940,44.175873649000039,
2397,67,ltldk2397,-68.241749845999948,44.174258287000043,
2398,67,ltldk2398,-68.241737114999978,44.174851584000066,
2399,67,ltldk2399,-68.247713235999981,44.173894259000065,
2400,67,ltldk2400,-68.243975042999978,44.171178714000064,
2401,67,ltldk2401,-68.245068700999980,44.170621689000029,
2402,67,ltldk2402,-68.245227761999956,44.173144173000026,
2403,67,ltldk2403,-68.246583074999933,44.175997638000069,
2404,67,ltldk2404,-68.245626630999936,44.174882018000062,
2405,67,ltldk2405,-68.241911448999986,44.172177014000056,
2406,67,ltldk2406,-68.243805246999955,44.176301159000047,
2407,67,ltldk2407,-68.242634634999945,44.175032039000030,
2408,67,ltldk2408,-68.248943746999942,44.175250540000036,
2409,67,ltldk2409,-68.240258375999986,44.175006263000057,
2410,67,ltldk2410,-68.242950637999968,44.171617578000053,
2411,67,ltldk2411,-68.247490726999956,44.176091060000033,
2412,67,ltldk2412,-68.248746370999982,44.175352505000035,
2413,67,ltldk2413,-68.243224105999957,44.172698413000035,
2414,67,ltldk2414,-68.247609963999935,44.172958548000054,
2415,67,ltldk2415,-68.242829779999965,44.175931922000075,
2416,67,ltldk2416,-68.246351584999957,44.175463889000071,
2417,67,ltldk2417,-68.248003473999972,44.174556433000078,
2418,67,ltldk2418,-68.244870014999947,44.176175779000062,
2419,67,ltldk2419,-68.244379924999976,44.174222523000026,
2420,67,ltldk2420,-68.245260071999951,44.172494012000072,
2421,67,ltldk2421,-68.242846522999969,44.175824647000070,
